amt_price,heatedarea,hometype,fullbaths,halfbaths,District
277000,1390,Attached single-family,2,0,4
255000,1390,Attached single-family,2,0,4
332500,1728,Detached single-family,2,1,4
267000,1564,Attached single-family,2,1,4
330000,2294,Detached single-family,2,1,4
470000,2635,Detached single-family,3,0,4
412000,1963,Detached single-family,2,0,4
350000,1655,Detached single-family,2,0,4
417000,2015,Detached single-family,2,1,4
375000,2136,Detached single-family,2,1,4
340000,1874,Detached single-family,2,1,4
335000,1641,Detached single-family,2,1,4
365000,1920,Detached single-family,2,1,4
373000,2281,Detached single-family,2,1,4
310000,1374,Detached single-family,2,1,4
394000,1672,Detached single-family,2,1,4
306000,1391,Detached single-family,2,1,4
171500,1214,Detached single-family,2,1,4
360000,1638,Detached single-family,2,1,4
520000,3484,Detached single-family,4,0,4
512000,3010,Detached single-family,2,1,4
470000,3671,Detached single-family,3,1,4
650000,4339,Detached single-family,3,1,4
650000,4074,Detached single-family,3,1,4
370000,1816,Detached single-family,2,1,4
325000,1255,Detached single-family,2,0,4
326000,1352,Detached single-family,2,1,4
292000,1588,Attached single-family,2,1,4
290000,1620,Attached single-family,2,1,4
310000,1635,Attached single-family,2,1,4
286000,1620,Attached single-family,2,1,4
256000,1635,Attached single-family,2,1,4
300000,1620,Attached single-family,2,1,4
295000,1620,Attached single-family,2,1,4
226500,1632,Attached single-family,2,2,4
227000,1320,Attached single-family,2,1,4
243000,1383,Attached single-family,2,1,4
190000,1030,Attached single-family,1,1,4
232000,1383,Attached single-family,2,0,4
237000,1030,Attached single-family,1,1,4
234500,1320,Attached single-family,2,1,4
215000,1030,Attached single-family,1,1,4
200000,1464,Attached single-family,2,1,4
401000,1506,Detached single-family,2,0,4
320000,1652,Detached single-family,2,0,2
318000,1573,Detached single-family,2,1,2
348000,1546,Detached single-family,2,1,2
355000,1656,Detached single-family,2,1,2
281000,1582,Detached single-family,2,0,2
301500,1749,Detached single-family,2,1,2
541000,2866,Detached single-family,3,0,4
550000,4305,Detached single-family,4,2,4
325000,2838,Detached single-family,2,1,4
367000,2116,Detached single-family,2,1,4
490000,2978,Detached single-family,2,1,2
435000,2594,Detached single-family,2,1,2
435000,2702,Detached single-family,2,1,2
435000,2776,Detached single-family,2,1,2
460500,2578,Detached single-family,2,1,2
460000,2755,Detached single-family,2,1,2
290000,1625,Detached single-family,2,1,2
310000,1494,Detached single-family,2,1,2
372000,1898,Detached single-family,2,1,2
327000,1641,Detached single-family,2,1,2
395000,1953,Detached single-family,2,1,2
355000,1446,Detached single-family,2,1,2
415000,1944,Detached single-family,2,0,2
365000,1672,Detached single-family,2,1,2
376000,1998,Detached single-family,2,0,2
341500,1647,Detached single-family,2,0,2
401000,2026,Detached single-family,2,1,2
375000,2268,Detached single-family,2,1,2
341000,1278,Detached single-family,2,0,4
311000,1278,Detached single-family,2,0,4
319000,1176,Detached single-family,2,0,4
328000,1212,Detached single-family,2,0,4
360000,1693,Detached single-family,2,1,4
323000,1436,Detached single-family,2,0,4
180000,1249,Detached single-family,2,0,4
363000,1328,Detached single-family,2,0,4
272000,1387,Detached single-family,2,0,4
329000,1634,Detached single-family,2,1,4
465000,2740,Detached single-family,2,1,4
465000,2788,Detached single-family,3,0,4
503000,2088,Detached single-family,2,0,4
520000,2908,Detached single-family,2,1,4
517000,3330,Detached single-family,2,1,4
517500,3330,Detached single-family,2,1,4
451000,2842,Detached single-family,2,1,4
484000,3250,Detached single-family,4,1,4
461500,2581,Detached single-family,3,1,4
457000,2881,Detached single-family,3,0,4
460500,2821,Detached single-family,3,1,4
410000,2473,Detached single-family,2,1,4
455500,2821,Detached single-family,3,1,4
486500,3291,Detached single-family,4,1,4
446500,2835,Detached single-family,2,1,4
503000,3330,Detached single-family,2,1,4
438500,3291,Detached single-family,3,1,4
450000,3407,Detached single-family,2,1,4
496000,3407,Detached single-family,2,1,4
432500,2361,Detached single-family,2,1,4
496500,3407,Detached single-family,2,1,4
454500,3407,Detached single-family,2,1,4
487000,2559,Detached single-family,2,1,4
478000,3399,Detached single-family,2,1,4
434500,1976,Detached single-family,2,0,4
491000,3252,Detached single-family,2,1,4
486000,3399,Detached single-family,2,1,4
460000,2771,Detached single-family,3,0,4
478000,2309,Detached single-family,2,1,4
475000,2602,Detached single-family,2,1,4
475000,2873,Detached single-family,2,1,4
511000,2873,Detached single-family,2,1,4
475000,2785,Detached single-family,3,0,4
390000,1864,Detached single-family,2,1,4
461000,2144,Detached single-family,2,1,4
420000,2440,Detached single-family,2,1,4
460000,2440,Detached single-family,2,1,4
458000,2392,Detached single-family,2,1,4
362500,1931,Attached single-family,2,1,4
430000,2818,Attached single-family,3,0,4
435000,2344,Attached single-family,3,0,4
416000,2518,Attached single-family,3,1,4
419000,2344,Attached single-family,2,1,4
405500,2518,Attached single-family,2,1,4
438000,2344,Attached single-family,2,1,4
437500,2518,Attached single-family,3,1,4
425000,2344,Attached single-family,3,0,4
422000,2518,Attached single-family,3,1,4
400000,2818,Attached single-family,3,1,4
417000,2344,Attached single-family,2,1,4
394000,2518,Attached single-family,3,1,4
434500,2344,Attached single-family,2,1,4
470500,2529,Attached single-family,3,1,4
427500,2529,Attached single-family,3,1,4
445000,2529,Attached single-family,2,1,4
450000,2248,Attached single-family,3,0,4
435000,2529,Attached single-family,5,1,4
415500,2529,Attached single-family,3,1,4
445500,2529,Attached single-family,2,1,4
432000,2248,Attached single-family,2,1,4
453500,2529,Attached single-family,3,1,4
474000,2818,Attached single-family,3,1,4
455000,2818,Attached single-family,2,1,4
410000,2818,Attached single-family,3,0,4
522000,2818,Attached single-family,2,1,4
508000,2316,Attached single-family,2,1,4
415000,2340,Attached single-family,3,1,4
417000,2518,Attached single-family,3,1,4
439000,2818,Attached single-family,3,1,4
434000,2529,Attached single-family,3,1,4
364000,1781,Attached single-family,2,1,4
347000,1652,Attached single-family,2,1,4
378000,1731,Attached single-family,2,1,4
389000,1738,Attached single-family,2,1,4
353000,1679,Attached single-family,2,1,4
343000,1944,Attached single-family,0,0,4
325500,1779,Attached single-family,2,1,4
291000,1520,Attached single-family,2,1,4
340000,2124,Attached single-family,2,1,4
351500,1931,Attached single-family,2,1,4
352500,2148,Attached single-family,2,1,4
294500,1520,Attached single-family,2,1,4
329000,1779,Attached single-family,2,1,4
315500,1520,Attached single-family,2,1,4
387500,2124,Attached single-family,2,1,4
364500,1931,Attached single-family,2,1,4
375500,1951,Attached single-family,2,1,4
333500,1779,Attached single-family,2,1,4
559000,2891,Detached single-family,3,1,4
485000,2482,Detached single-family,2,1,4
450000,2389,Detached single-family,2,1,4
330500,1623,Attached single-family,2,1,4
307500,1635,Attached single-family,2,1,4
305000,1641,Attached single-family,2,1,4
306500,1641,Attached single-family,2,1,4
310000,1635,Attached single-family,2,1,4
325000,1786,Attached single-family,2,1,4
308500,1641,Attached single-family,2,1,4
307500,1515,Attached single-family,2,1,4
326000,1786,Attached single-family,2,1,4
321500,1791,Attached single-family,2,1,4
320500,1608,Attached single-family,2,1,4
343000,1817,Attached single-family,2,1,4
374000,1738,Attached single-family,2,1,4
324500,1738,Attached single-family,2,1,4
328000,1664,Attached single-family,2,1,4
371000,1738,Attached single-family,2,1,4
332500,1786,Attached single-family,2,1,4
310000,1635,Attached single-family,2,1,4
310000,1635,Attached single-family,2,1,4
329000,1786,Attached single-family,2,1,4
328000,1783,Attached single-family,2,1,4
307000,1614,Attached single-family,2,1,4
304000,1629,Attached single-family,2,1,4
327000,1816,Attached single-family,2,1,4
400000,1795,Attached single-family,2,1,4
350000,1872,Detached single-family,2,1,4
372000,2101,Detached single-family,2,1,4
470000,2642,Detached single-family,2,1,4
340000,1641,Detached single-family,2,1,4
370000,3440,Detached single-family,2,1,4
401000,2288,Detached single-family,2,1,4
374000,2469,Detached single-family,2,1,4
403000,2427,Detached single-family,3,0,4
500000,3405,Detached single-family,2,1,4
447500,3300,Detached single-family,2,1,4
378000,2256,Detached single-family,2,1,4
396500,2042,Detached single-family,2,1,4
365500,2042,Detached single-family,2,1,4
376000,2170,Detached single-family,2,1,4
370000,2170,Detached single-family,2,1,4
361500,1916,Detached single-family,2,1,4
370000,2170,Detached single-family,2,1,4
370000,2170,Detached single-family,2,1,4
327500,1280,Attached single-family,2,1,4
325000,1280,Attached single-family,2,1,4
325000,1280,Attached single-family,2,1,4
325000,1412,Attached single-family,2,1,4
325000,1280,Attached single-family,2,1,4
327500,1413,Attached single-family,2,1,4
355000,1916,Detached single-family,2,1,4
365000,2170,Detached single-family,2,1,4
361500,2000,Detached single-family,2,1,4
365000,2170,Detached single-family,2,1,4
365000,2170,Detached single-family,2,1,4
365000,2170,Detached single-family,2,1,4
365000,2170,Detached single-family,2,1,4
310000,1396,Attached single-family,2,1,4
305000,1396,Attached single-family,2,1,4
315000,1396,Attached single-family,2,1,4
355000,1792,Attached single-family,2,1,4
350000,1792,Attached single-family,2,1,4
350000,1792,Attached single-family,2,1,4
350000,1792,Attached single-family,2,1,4
355000,1792,Attached single-family,2,1,4
300000,837,Detached single-family,1,0,4
650000,1987,Detached single-family,2,0,4
340000,1604,Detached single-family,2,0,4
298000,1552,Detached single-family,2,0,4
527000,4206,Detached single-family,4,0,4
581000,3277,Detached single-family,4,0,4
567500,3156,Detached single-family,4,0,4
416000,2732,Detached single-family,2,1,4
285000,2192,Detached single-family,2,1,4
494500,2679,Detached single-family,3,0,4
570000,3089,Detached single-family,3,0,4
562000,3293,Detached single-family,3,1,4
460000,2891,Detached single-family,3,0,4
456000,2220,Detached single-family,3,0,4
425000,2595,Detached single-family,2,1,4
750000,4154,Detached single-family,3,0,4
508500,2990,Detached single-family,2,1,4
555000,3515,Detached single-family,3,1,4
1000000,4431,Detached single-family,4,1,4
510000,3224,Detached single-family,3,0,4
650000,3290,Detached single-family,3,0,4
325000,1902,Detached single-family,2,0,4
520000,2330,Detached single-family,3,1,4
315000,1290,Detached single-family,2,0,4
417000,2076,Detached single-family,2,1,4
390000,1720,Detached single-family,2,1,4
305500,1828,Detached single-family,2,1,4
300000,1164,Detached single-family,2,0,4
315000,1762,Detached single-family,2,0,4
333000,1501,Detached single-family,2,0,4
220000,1204,Attached single-family,2,1,4
310000,1740,Attached single-family,2,1,4
245000,1153,Attached single-family,2,1,4
230000,1344,Attached single-family,2,1,4
415500,1760,Attached single-family,2,2,4
377500,2120,Attached single-family,2,2,4
413000,2120,Attached single-family,2,2,4
433000,2134,Attached single-family,2,2,4
403000,1760,Attached single-family,2,2,4
379000,1760,Attached single-family,2,2,4
370000,1760,Attached single-family,2,2,4
400500,1774,Attached single-family,2,2,4
430000,3140,Detached single-family,2,1,4
395000,2192,Detached single-family,2,1,4
395000,2280,Detached single-family,2,1,4
304500,1555,Detached single-family,2,1,4
305000,1412,Detached single-family,2,1,4
394000,3300,Detached single-family,2,1,4
380000,2136,Detached single-family,2,1,4
365000,1640,Detached single-family,2,1,4
379000,2026,Detached single-family,2,1,4
450000,2603,Detached single-family,2,1,4
600000,2977,Detached single-family,3,1,4
485000,3657,Detached single-family,3,1,4
585000,2940,Detached single-family,3,1,4
450000,2940,Detached single-family,2,1,4
540000,3028,Detached single-family,2,1,4
410000,2401,Detached single-family,2,0,4
383000,2256,Detached single-family,2,0,4
400000,1752,Detached single-family,2,0,4
314500,1255,Detached single-family,2,0,4
340000,1448,Detached single-family,2,0,4
395000,1931,Detached single-family,2,0,4
357000,1780,Detached single-family,2,1,4
345000,1806,Detached single-family,2,0,4
385000,1721,Detached single-family,3,0,4
410000,2305,Detached single-family,3,0,4
426000,1793,Detached single-family,3,0,4
403000,1764,Detached single-family,3,0,4
395000,1679,Detached single-family,3,0,4
406000,1687,Detached single-family,2,0,4
410000,1679,Detached single-family,2,1,4
400000,1643,Detached single-family,2,1,4
406500,1785,Detached single-family,3,0,4
410000,1644,Detached single-family,2,0,4
408000,1644,Detached single-family,2,0,4
441500,2240,Detached single-family,3,0,4
411000,1696,Detached single-family,2,1,4
365000,1736,Detached single-family,2,1,4
386500,1640,Detached single-family,2,1,4
400000,1920,Detached single-family,2,1,4
395000,1653,Detached single-family,2,1,4
533500,3303,Detached single-family,3,1,4
293000,1386,Attached single-family,2,1,4
311000,1258,Attached single-family,2,1,4
310000,1386,Attached single-family,2,1,4
292000,1258,Attached single-family,2,1,4
312000,1258,Attached single-family,2,1,4
299000,1258,Attached single-family,2,1,4
278000,1386,Attached single-family,2,1,4
440000,2198,Detached single-family,2,1,4
405000,1793,Attached single-family,2,2,4
400000,1718,Attached single-family,2,2,4
405000,2234,Attached single-family,2,2,4
310000,1122,Attached single-family,2,1,4
286000,1122,Attached single-family,1,1,4
265000,1258,Attached single-family,2,1,4
300000,1383,Attached single-family,2,1,4
515000,3228,Detached single-family,2,1,4
440000,2196,Detached single-family,2,1,4
360000,1816,Detached single-family,2,0,4
360000,1614,Detached single-family,2,1,4
334000,1690,Detached single-family,2,0,4
385000,2172,Detached single-family,2,1,4
274000,1149,Detached single-family,2,0,4
275000,1149,Detached single-family,2,0,4
506000,2476,Detached single-family,3,0,4
405000,2073,Detached single-family,2,1,4
255000,1666,Attached single-family,2,1,4
276000,1751,Attached single-family,2,0,4
247000,1666,Attached single-family,2,1,4
280000,1844,Attached single-family,2,1,4
305000,1844,Attached single-family,2,1,4
240000,1832,Attached single-family,2,1,4
260000,1666,Attached single-family,2,1,4
269000,1751,Attached single-family,2,0,4
340000,1496,Detached single-family,2,0,4
385000,1742,Detached single-family,2,1,4
345000,1566,Detached single-family,2,1,4
285000,1560,Attached single-family,2,1,4
275000,1248,Attached single-family,2,1,4
262000,1184,Attached single-family,2,1,4
264000,1312,Attached single-family,2,1,4
278000,1528,Attached single-family,2,1,4
277000,1296,Attached single-family,2,1,4
272000,1336,Attached single-family,2,1,4
265000,1230,Attached single-family,2,1,4
